Source,Emotion,Gender,Path
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-04-01-02-01-04.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-04-02-01-01-04.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-08-02-01-02-04.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-08-01-02-02-04.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-03-02-01-01-04.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-03-01-02-01-04.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-02-02-02-02-04.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-02-01-01-02-04.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-01-01-01-01-04.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-04-02-02-01-04.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-04-01-01-01-04.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-05-02-01-02-04.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-06-02-01-01-04.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-06-01-02-01-04.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-05-01-02-02-04.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-08-01-01-02-04.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-08-02-02-02-04.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-02-01-02-02-04.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-01-01-02-01-04.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-02-02-01-02-04.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-03-01-01-01-04.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-03-02-02-01-04.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-01-01-01-02-04.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-02-01-01-01-04.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-02-02-02-01-04.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-03-01-02-02-04.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-03-02-01-02-04.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-04-02-01-02-04.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-04-01-02-02-04.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-06-02-02-02-04.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-05-02-02-01-04.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-05-01-01-01-04.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-06-01-01-02-04.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-08-01-02-01-04.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_04/03-01-08-02-01-01-04.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-02-01-02-01-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-01-01-02-02-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-02-02-01-01-05.wav
RAVDESS,happy,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-01-02-05.wav
RAVDESS,happy,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-02-02-05.wav
RAVDESS,sad,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-02-02-05.wav
RAVDESS,sad,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-01-02-05.wav
RAVDESS,angry,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-01-01-05.wav
RAVDESS,fear,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-01-02-05.wav
RAVDESS,fear,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-02-02-05.wav
RAVDESS,angry,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-02-01-05.wav
RAVDESS,surprised,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-08-01-01-01-05.wav
RAVDESS,surprised,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-08-02-02-01-05.wav
RAVDESS,sad,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-01-01-05.wav
RAVDESS,sad,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-02-01-05.wav
RAVDESS,fear,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-02-01-05.wav
RAVDESS,angry,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-02-02-05.wav
RAVDESS,angry,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-01-02-05.wav
RAVDESS,fear,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-01-01-05.wav
RAVDESS,surprised,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-08-01-02-02-05.wav
RAVDESS,surprised,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-08-02-01-02-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-01-01-01-01-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-02-01-01-02-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-02-02-02-02-05.wav
RAVDESS,happy,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-02-01-05.wav
RAVDESS,happy,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-01-01-05.wav
RAVDESS,angry,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-02-02-05.wav
RAVDESS,fear,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-02-01-05.wav
RAVDESS,fear,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-01-01-05.wav
RAVDESS,angry,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-01-02-05.wav
RAVDESS,sad,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-01-01-05.wav
RAVDESS,sad,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-02-01-05.wav
RAVDESS,surprised,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-08-02-02-02-05.wav
RAVDESS,surprised,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-08-01-01-02-05.wav
RAVDESS,happy,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-02-01-05.wav
RAVDESS,happy,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-01-01-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-02-02-01-02-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-01-01-02-01-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-02-01-02-02-05.wav
RAVDESS,happy,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-01-02-05.wav
RAVDESS,happy,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-02-02-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-02-02-02-01-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-02-01-01-01-05.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-01-01-01-02-05.wav
RAVDESS,fear,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-01-02-05.wav
RAVDESS,angry,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-01-01-05.wav
RAVDESS,angry,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-02-01-05.wav
RAVDESS,fear,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-02-02-05.wav
RAVDESS,sad,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-02-02-05.wav
RAVDESS,sad,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-01-02-05.wav
RAVDESS,surprised,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-08-02-01-01-05.wav
RAVDESS,surprised,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_05/03-01-08-01-02-01-05.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-01-01-02-02-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-02-01-02-01-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-02-02-01-01-06.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-03-01-01-02-06.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-03-02-02-02-06.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-08-01-01-01-06.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-08-02-02-01-06.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-04-02-02-02-06.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-04-01-01-02-06.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-06-02-01-02-06.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-05-02-01-01-06.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-05-01-02-01-06.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-06-01-02-02-06.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-08-01-02-02-06.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-08-02-01-02-06.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-04-02-01-01-06.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-04-01-02-01-06.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-05-02-02-02-06.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-06-02-02-01-06.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-06-01-01-01-06.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-05-01-01-02-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-02-01-01-02-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-01-01-01-01-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-02-02-02-02-06.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-03-01-02-01-06.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-03-02-01-01-06.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-08-02-02-02-06.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-08-01-01-02-06.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-06-01-02-01-06.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-05-01-02-02-06.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-05-02-01-02-06.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-06-02-01-01-06.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-04-01-01-01-06.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-04-02-02-01-06.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-03-02-02-01-06.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-03-01-01-01-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-02-02-01-02-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-02-01-02-02-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-01-01-02-01-06.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-03-02-01-02-06.wav
RAVDESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-03-01-02-02-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-02-02-02-01-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-01-01-01-02-06.wav
RAVDESS,neutral,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-02-01-01-01-06.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-08-02-01-01-06.wav
RAVDESS,surprised,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-08-01-02-01-06.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-05-01-01-01-06.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-06-01-01-02-06.wav
RAVDESS,fear,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-06-02-02-02-06.wav
RAVDESS,angry,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-05-02-02-01-06.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-04-01-02-02-06.wav
RAVDESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_06/03-01-04-02-01-02-06.wav
RAVDESS,happy,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-03-02-02-02-07.wav
RAVDESS,happy,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-03-01-01-02-07.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-02-02-01-01-07.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-02-01-02-01-07.wav
RAVDESS,neutral,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-01-01-02-02-07.wav
RAVDESS,surprised,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-08-02-02-01-07.wav
RAVDESS,surprised,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-08-01-01-01-07.wav
RAVDESS,fear,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-06-01-02-02-07.wav
RAVDESS,angry,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-05-01-02-01-07.wav
RAVDESS,angry,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-05-02-01-01-07.wav
RAVDESS,fear,male,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/ravdess-emotional-speech-audio/Actor_07/03-01-06-02-01-02-07.wav
